,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,label
1970,25,23000,RENT,0.0,EDUCATION,C,2100,13.48,0,0.09,Y,4,1
1971,22,24000,RENT,0.0,PERSONAL,B,2100,12.21,0,0.09,N,2,0
1972,22,30000,MORTGAGE,6.0,VENTURE,A,2000,5.42,0,0.07,N,2,0
1973,23,33600,RENT,0.0,DEBTCONSOLIDATION,B,2100,,0,0.06,N,3,0
1974,22,34560,RENT,1.0,MEDICAL,E,2100,17.04,1,0.06,N,3,1
1975,25,30000,MORTGAGE,,HOMEIMPROVEMENT,A,8000,6.92,0,0.27,N,3,0
1976,22,40000,RENT,0.0,DEBTCONSOLIDATION,A,2100,6.39,0,0.05,N,2,0
1977,25,44400,RENT,4.0,PERSONAL,D,2100,17.27,0,0.05,N,4,1
1978,22,30000,OWN,6.0,EDUCATION,A,2500,7.29,0,0.08,N,3,1
1979,23,45000,RENT,0.0,VENTURE,B,2100,11.48,0,0.05,N,4,0
1980,22,52800,RENT,1.0,PERSONAL,A,2100,6.76,0,0.04,N,2,1
1981,22,60000,RENT,5.0,DEBTCONSOLIDATION,C,2100,14.65,0,0.04,N,2,1
1982,22,60000,RENT,5.0,VENTURE,C,2100,13.43,0,0.04,N,2,1
1983,25,30000,OWN,9.0,VENTURE,A,10000,,0,0.33,N,2,0
1984,24,54000,RENT,8.0,HOMEIMPROVEMENT,E,2100,17.14,1,0.04,N,4,0
1985,22,30000,MORTGAGE,0.0,EDUCATION,A,7000,7.29,0,0.23,N,3,0
1986,25,80000,RENT,9.0,PERSONAL,A,2100,,0,0.03,N,4,0
1987,23,87000,RENT,4.0,EDUCATION,C,2100,,0,0.02,N,2,1
1988,24,79050,RENT,2.0,MEDICAL,B,2100,9.91,1,0.02,N,4,1
1989,26,110000,RENT,0.0,DEBTCONSOLIDATION,A,2100,7.12,0,0.02,N,2,0
1990,23,30000,MORTGAGE,6.0,EDUCATION,A,10000,7.66,0,0.33,N,3,0
1991,26,43000,RENT,,PERSONAL,A,2125,8.9,0,0.05,N,3,0
1992,22,17772,RENT,0.0,MEDICAL,A,2150,,0,0.12,N,4,0
1993,26,57600,RENT,10.0,DEBTCONSOLIDATION,D,2150,15.62,1,0.04,Y,3,0
1994,22,28800,RENT,2.0,VENTURE,A,14000,7.9,1,0.49,N,2,1
1995,21,30000,MORTGAGE,5.0,VENTURE,B,6400,,0,0.21,N,3,0
1996,21,30000,RENT,3.0,MEDICAL,B,14000,10.65,1,0.47,N,2,0
1997,24,30000,RENT,2.0,DEBTCONSOLIDATION,A,14000,7.9,1,0.47,N,2,1
1998,24,30000,MORTGAGE,,DEBTCONSOLIDATION,A,3075,,0,0.1,N,4,0
1999,22,30000,RENT,6.0,VENTURE,A,14000,6.99,1,0.47,N,4,1
2000,23,30000,RENT,1.0,MEDICAL,B,14000,11.26,1,0.47,N,3,1
2001,22,32000,RENT,0.0,DEBTCONSOLIDATION,C,14000,13.49,1,0.44,N,2,1
2002,22,30000,MORTGAGE,6.0,PERSONAL,C,2000,12.61,0,0.07,N,4,1
2003,22,32000,RENT,7.0,EDUCATION,C,14000,12.23,1,0.44,N,3,1
2004,26,32400,RENT,10.0,EDUCATION,A,14000,7.51,1,0.43,N,4,1
2005,24,32500,RENT,4.0,MEDICAL,C,14000,14.17,1,0.43,N,2,0
2006,22,34000,RENT,6.0,DEBTCONSOLIDATION,B,14000,10.62,1,0.41,N,4,1
2007,24,30000,MORTGAGE,,HOMEIMPROVEMENT,A,8000,6.17,0,0.27,N,2,0
2008,22,37000,RENT,6.0,PERSONAL,A,14000,6.92,1,0.38,N,2,1
2009,26,37000,RENT,0.0,PERSONAL,B,14000,9.88,1,0.38,N,4,0
2010,23,37148,RENT,4.0,EDUCATION,D,14000,14.42,1,0.38,N,3,1
2011,21,37947,RENT,5.0,PERSONAL,A,14000,7.9,1,0.37,N,2,1
2012,22,39000,RENT,4.0,MEDICAL,B,14000,10.37,1,0.36,N,3,1
2013,26,39900,RENT,1.0,DEBTCONSOLIDATION,B,14000,10.37,1,0.35,N,3,1
2014,22,40000,RENT,6.0,EDUCATION,B,14000,,1,0.35,N,4,1
2015,24,40000,RENT,4.0,MEDICAL,A,14000,6.03,1,0.35,N,2,0
2016,22,40000,RENT,6.0,EDUCATION,C,14000,13.11,1,0.35,Y,3,1
2017,24,34000,RENT,0.0,VENTURE,D,14000,14.61,1,0.41,Y,2,1
2018,24,30000,OWN,7.0,HOMEIMPROVEMENT,C,10000,12.61,0,0.33,N,3,1
2019,21,30000,MORTGAGE,0.0,EDUCATION,D,2000,14.46,0,0.07,Y,4,1
2020,23,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,1000,13.72,0,0.03,N,4,0
2021,22,30000,MORTGAGE,3.0,EDUCATION,A,5000,6.91,0,0.17,N,3,0
2022,24,34400,RENT,8.0,DEBTCONSOLIDATION,D,14000,16.0,1,0.41,Y,3,1
2023,24,30000,OWN,7.0,HOMEIMPROVEMENT,A,15250,6.54,0,0.51,N,3,1
2024,22,41000,RENT,5.0,VENTURE,A,14000,,1,0.34,N,3,1
2025,22,41340,RENT,6.0,VENTURE,D,14000,17.49,1,0.34,N,3,1
2026,21,12000,RENT,0.0,DEBTCONSOLIDATION,C,2200,,1,0.18,N,3,0
2027,21,15000,RENT,4.0,EDUCATION,D,2200,,0,0.15,Y,4,0
2028,25,15000,RENT,0.0,VENTURE,A,2200,7.88,0,0.15,N,2,0
2029,21,16200,RENT,2.0,MEDICAL,D,2200,16.49,1,0.14,N,2,1
2030,24,22000,RENT,,MEDICAL,A,2200,,0,0.1,N,3,0
2031,23,24000,RENT,3.0,EDUCATION,C,2200,15.23,0,0.09,Y,4,1
2032,23,26004,RENT,8.0,DEBTCONSOLIDATION,B,2200,9.91,1,0.08,N,2,1
2033,25,27500,RENT,4.0,MEDICAL,B,2200,12.53,0,0.08,N,4,0
2034,22,27996,RENT,0.0,HOMEIMPROVEMENT,D,2200,15.95,1,0.08,Y,2,1
2035,21,35360,RENT,1.0,EDUCATION,A,2200,7.49,0,0.06,N,2,0
2036,25,38400,RENT,5.0,DEBTCONSOLIDATION,B,2200,12.69,0,0.06,N,3,0
2037,23,30000,MORTGAGE,2.0,EDUCATION,E,12000,16.45,0,0.4,Y,3,0
2038,23,39000,RENT,7.0,DEBTCONSOLIDATION,B,2200,10.99,0,0.06,N,4,0
2039,23,39270,RENT,6.0,VENTURE,C,2200,11.72,0,0.06,N,2,1
2040,24,30000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,4500,14.72,0,0.15,Y,4,1
2041,26,30000,OWN,0.0,PERSONAL,B,5000,10.38,0,0.17,N,4,0
2042,22,46080,RENT,1.0,VENTURE,B,2200,11.99,0,0.05,N,2,0
2043,22,55000,RENT,3.0,MEDICAL,A,2200,5.79,0,0.04,N,4,0
2044,23,30000,MORTGAGE,2.0,VENTURE,A,8000,7.88,0,0.27,N,2,0
2045,25,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000,7.51,0,0.3,N,4,0
2046,23,75000,RENT,0.0,VENTURE,A,2200,7.9,0,0.03,N,4,1
2047,21,52500,RENT,0.0,DEBTCONSOLIDATION,A,2225,7.66,0,0.04,N,3,0
2048,25,30000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6000,14.35,0,0.2,Y,2,1
2049,23,16000,RENT,6.0,DEBTCONSOLIDATION,C,2250,13.49,0,0.14,N,4,1
2050,24,29140,RENT,1.0,VENTURE,C,2250,12.73,0,0.08,N,4,1
2051,26,42000,RENT,4.0,DEBTCONSOLIDATION,B,2250,10.38,0,0.05,N,4,0
2052,23,14000,RENT,2.0,EDUCATION,D,2300,15.33,1,0.16,N,2,1
2053,25,25920,RENT,0.0,PERSONAL,B,2300,11.11,0,0.09,N,4,0
2054,22,30000,OWN,,VENTURE,C,7000,13.98,0,0.23,Y,2,0
2055,26,30000,RENT,1.0,MEDICAL,B,2300,10.99,0,0.08,N,2,0
2056,21,34416,RENT,5.0,EDUCATION,A,2300,6.76,0,0.07,N,2,0
2057,26,36400,RENT,4.0,EDUCATION,A,2300,7.4,0,0.06,N,2,0
2058,25,62400,RENT,7.0,MEDICAL,B,2300,11.71,0,0.04,N,3,0
2059,22,30000,OWN,4.0,PERSONAL,B,5000,11.12,0,0.17,N,2,0
2060,23,78000,RENT,5.0,EDUCATION,D,2300,17.58,0,0.03,Y,2,1
2061,23,30000,MORTGAGE,6.0,VENTURE,B,5000,10.38,0,0.17,N,4,0
2062,22,30000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,13.23,0,0.17,N,4,1
2063,26,14400,RENT,,MEDICAL,B,2350,9.91,1,0.16,N,4,1
2064,25,44400,RENT,6.0,EDUCATION,C,2350,13.98,0,0.05,Y,3,1
2065,24,12000,RENT,4.0,MEDICAL,A,2400,6.92,1,0.2,N,2,0
2066,26,30000,MORTGAGE,0.0,EDUCATION,A,4000,7.14,0,0.13,N,3,0
2067,23,13000,RENT,0.0,PERSONAL,E,2400,16.82,1,0.18,N,3,1
2068,24,13288,RENT,5.0,VENTURE,D,2400,17.27,1,0.18,N,2,1
2069,24,30000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,5000,13.48,1,0.17,Y,2,1
2070,25,30000,MORTGAGE,6.0,PERSONAL,A,4000,7.14,0,0.13,N,2,0
2071,25,15648,RENT,,EDUCATION,B,2400,11.71,0,0.15,N,4,0
2072,26,16428,RENT,0.0,PERSONAL,C,2400,12.23,0,0.15,N,4,1
2073,24,16800,RENT,3.0,MEDICAL,C,2400,13.98,1,0.14,Y,4,1
2074,26,30000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,10.62,0,0.5,N,2,0
2075,23,30000,MORTGAGE,3.0,PERSONAL,B,4500,10.62,0,0.15,N,3,0
2076,26,18000,RENT,1.0,VENTURE,C,2400,13.06,1,0.13,Y,2,1
2077,24,30000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,2400,13.11,0,0.08,Y,2,1
2078,22,30000,MORTGAGE,6.0,VENTURE,C,3200,13.48,0,0.11,N,4,1
2079,21,18000,RENT,,VENTURE,C,2400,14.72,0,0.13,N,2,1
2080,22,18000,RENT,,DEBTCONSOLIDATION,C,2400,13.61,0,0.13,Y,3,1
2081,22,30000,MORTGAGE,6.0,EDUCATION,C,13750,14.22,0,0.46,N,4,1
2082,24,20000,RENT,0.0,DEBTCONSOLIDATION,D,2400,15.62,1,0.12,N,2,1
2083,22,30000,MORTGAGE,1.0,PERSONAL,B,5500,10.99,0,0.18,N,3,0
2084,22,21600,RENT,1.0,HOMEIMPROVEMENT,D,2400,16.29,1,0.11,N,4,1
2085,23,21600,RENT,1.0,DEBTCONSOLIDATION,C,2400,15.23,1,0.11,N,4,1
2086,22,21996,RENT,6.0,DEBTCONSOLIDATION,C,2400,12.53,0,0.11,N,4,1
2087,22,30000,MORTGAGE,3.0,MEDICAL,B,1750,10.99,0,0.06,N,4,0
2088,23,22790,RENT,7.0,VENTURE,A,2400,8.94,0,0.11,N,4,0
2089,25,22800,RENT,1.0,MEDICAL,B,2400,10.36,0,0.11,N,4,0
2090,22,30000,MORTGAGE,0.0,VENTURE,B,5000,11.48,0,0.17,N,4,0
2091,23,23000,RENT,5.0,EDUCATION,A,2400,5.99,0,0.1,N,3,0
2092,21,24000,RENT,6.0,VENTURE,D,2400,16.29,0,0.1,N,3,1
2093,26,25000,RENT,0.0,PERSONAL,D,2400,15.28,1,0.1,Y,3,1
2094,23,30000,OWN,0.0,PERSONAL,B,3000,11.14,0,0.1,N,3,0
2095,24,25000,RENT,,VENTURE,C,2400,13.8,0,0.1,Y,4,0
2096,22,25000,RENT,0.0,EDUCATION,C,2400,13.61,0,0.1,N,4,0
2097,21,26000,RENT,1.0,PERSONAL,B,2400,11.58,1,0.09,N,4,0
2098,21,26400,RENT,0.0,EDUCATION,C,2400,14.79,0,0.09,Y,2,1
2099,22,26400,RENT,0.0,HOMEIMPROVEMENT,C,2400,13.92,1,0.09,N,3,0
2100,22,27259,RENT,1.0,EDUCATION,B,2400,10.59,0,0.09,N,2,0
2101,25,28000,RENT,8.0,EDUCATION,B,2400,11.49,0,0.09,N,3,0
2102,24,28800,RENT,0.0,HOMEIMPROVEMENT,C,2400,14.26,1,0.08,Y,4,1
2103,21,30000,RENT,1.0,HOMEIMPROVEMENT,D,2400,17.19,1,0.08,Y,2,1
2104,21,30000,RENT,1.0,VENTURE,D,2400,16.49,1,0.08,Y,2,1
2105,24,30000,RENT,2.0,MEDICAL,C,2400,13.72,0,0.08,Y,4,1
2106,25,30720,RENT,4.0,MEDICAL,A,2400,7.9,0,0.08,N,3,0
2107,23,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6500,7.74,0,0.22,N,4,0
2108,23,30720,RENT,2.0,PERSONAL,C,2400,13.98,1,0.08,Y,4,1
2109,22,32000,RENT,0.0,MEDICAL,B,2400,11.99,0,0.07,N,3,0
2110,22,32400,RENT,3.0,VENTURE,D,2400,16.77,0,0.07,Y,3,1
2111,22,32995,RENT,3.0,DEBTCONSOLIDATION,B,2400,11.48,0,0.07,N,4,0
2112,26,30000,OWN,0.0,PERSONAL,C,15000,13.22,0,0.5,N,2,0
2113,22,35000,RENT,1.0,EDUCATION,C,2400,,0,0.07,Y,2,1
2114,25,35000,RENT,3.0,VENTURE,B,2400,12.53,0,0.07,N,3,0
2115,23,30000,MORTGAGE,7.0,EDUCATION,A,12000,8.94,0,0.4,N,4,0
2116,21,37800,RENT,1.0,PERSONAL,C,2400,14.26,0,0.06,Y,3,1
2117,23,40000,RENT,3.0,DEBTCONSOLIDATION,A,2400,8.9,0,0.06,N,3,0
2118,25,40000,RENT,9.0,EDUCATION,A,2400,5.42,0,0.06,N,3,0
2119,24,30000,MORTGAGE,0.0,VENTURE,C,6000,13.22,0,0.2,N,3,0
2120,25,30000,MORTGAGE,2.0,PERSONAL,A,11500,8.59,0,0.38,N,4,0
2121,22,40000,RENT,1.0,EDUCATION,C,2400,12.73,0,0.06,Y,2,1
2122,23,30000,MORTGAGE,5.0,MEDICAL,A,1000,7.4,0,0.03,N,2,0
2123,21,34000,RENT,5.0,HOMEIMPROVEMENT,B,2400,10.83,1,0.07,N,4,1
2124,24,41300,RENT,2.0,EDUCATION,C,2400,12.68,0,0.06,N,2,1
2125,22,41600,RENT,0.0,EDUCATION,C,2400,12.22,0,0.06,Y,2,1
2126,24,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,13.57,0,0.2,N,2,1
2127,26,30000,MORTGAGE,0.0,VENTURE,A,3500,8.0,0,0.12,N,4,0
2128,25,30000,MORTGAGE,9.0,VENTURE,A,3000,,0,0.1,N,4,0
2129,22,30000,MORTGAGE,4.0,EDUCATION,B,5000,11.89,1,0.17,N,4,1
2130,26,30000,MORTGAGE,0.0,VENTURE,C,4000,13.16,0,0.13,Y,4,1
2131,25,30000,MORTGAGE,9.0,VENTURE,A,8000,9.32,0,0.27,N,4,0
2132,21,30000,MORTGAGE,0.0,PERSONAL,A,4750,9.63,1,0.16,N,2,0
2133,22,43000,RENT,5.0,VENTURE,B,2400,10.99,0,0.06,N,4,1
2134,22,37080,RENT,6.0,PERSONAL,B,2400,10.65,1,0.06,N,3,1
2135,25,44000,RENT,5.0,MEDICAL,A,2400,7.66,0,0.05,N,4,0
2136,23,44004,RENT,3.0,EDUCATION,D,2400,14.09,0,0.05,Y,4,1
2137,24,30000,MORTGAGE,2.0,EDUCATION,A,1000,8.0,0,0.03,N,2,0
2138,22,45000,RENT,3.0,MEDICAL,B,2400,12.18,0,0.05,N,4,0
2139,26,46000,RENT,0.0,DEBTCONSOLIDATION,B,2400,9.91,0,0.05,N,4,0
2140,23,47000,RENT,7.0,PERSONAL,E,2400,13.75,0,0.05,Y,4,1
2141,22,30000,MORTGAGE,6.0,PERSONAL,D,6600,14.42,0,0.22,Y,4,1
2142,23,48000,RENT,1.0,MEDICAL,A,2400,8.49,0,0.05,N,4,0
2143,23,30000,MORTGAGE,0.0,MEDICAL,D,8000,,1,0.27,Y,3,1
2144,23,48000,RENT,0.0,EDUCATION,B,2400,10.59,0,0.05,N,3,0
2145,24,48000,RENT,0.0,PERSONAL,C,2400,12.99,0,0.05,Y,4,0
2146,23,49800,RENT,2.0,PERSONAL,B,2400,11.83,0,0.05,N,2,0
2147,25,52000,RENT,0.0,HOMEIMPROVEMENT,A,2400,7.88,0,0.05,N,4,0
2148,22,30000,MORTGAGE,6.0,VENTURE,A,6950,9.32,0,0.23,N,4,0
2149,24,54000,RENT,5.0,PERSONAL,A,2400,8.0,0,0.04,N,3,0
2150,26,54500,RENT,7.0,EDUCATION,A,2400,9.32,0,0.04,N,3,0
2151,23,56000,RENT,2.0,MEDICAL,A,2400,8.9,0,0.04,N,3,0
2152,22,57500,RENT,3.0,PERSONAL,C,2400,15.23,0,0.04,N,3,1
2153,25,60000,RENT,6.0,VENTURE,B,2400,11.49,0,0.04,N,3,0
2154,24,54000,RENT,3.0,MEDICAL,C,2400,13.49,1,0.04,Y,4,0
2155,26,54000,RENT,2.0,HOMEIMPROVEMENT,D,2400,14.09,1,0.04,N,2,1
2156,21,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,14000,9.38,0,0.47,N,4,0
2157,25,63000,RENT,3.0,DEBTCONSOLIDATION,A,2400,7.14,0,0.04,N,4,0
2158,23,63300,RENT,3.0,DEBTCONSOLIDATION,A,2400,7.9,0,0.04,N,4,0
2159,22,66000,RENT,2.0,EDUCATION,A,2400,7.4,0,0.04,N,2,0
2160,26,67000,RENT,4.0,MEDICAL,C,2400,12.99,0,0.04,Y,2,1
2161,26,70000,RENT,0.0,EDUCATION,C,2400,,0,0.03,Y,3,0
2162,24,30000,MORTGAGE,4.0,PERSONAL,B,5000,10.71,0,0.17,N,2,0
2163,24,95000,RENT,4.0,PERSONAL,A,2400,5.99,0,0.03,N,3,0
2164,25,95000,RENT,,DEBTCONSOLIDATION,B,2400,9.25,0,0.03,N,2,0
2165,26,95000,RENT,0.0,VENTURE,A,2400,,0,0.03,N,3,0
2166,25,87999,RENT,5.0,PERSONAL,C,2400,14.79,1,0.03,Y,4,1
2167,23,36000,RENT,0.0,EDUCATION,A,2425,8.49,0,0.07,N,4,0
2168,26,16000,RENT,1.0,VENTURE,D,2450,,1,0.15,Y,2,1
2169,22,24000,RENT,0.0,DEBTCONSOLIDATION,A,2450,7.9,0,0.1,N,2,0
2170,21,10800,RENT,4.0,PERSONAL,B,2500,8.88,1,0.23,N,2,1
2171,21,12000,RENT,,MEDICAL,B,2500,11.99,1,0.21,N,4,1
2172,21,12540,RENT,,HOMEIMPROVEMENT,A,2500,7.88,1,0.2,N,2,1
2173,24,12600,RENT,2.0,VENTURE,C,2500,13.11,1,0.2,Y,2,0
2174,23,95000,RENT,2.0,VENTURE,B,13600,11.11,0,0.14,N,2,0
2175,24,31000,RENT,8.0,VENTURE,C,13500,13.43,1,0.44,N,4,1
2176,21,38000,RENT,5.0,EDUCATION,B,13500,9.91,1,0.36,N,3,1
2177,22,43000,RENT,6.0,PERSONAL,B,13500,10.95,1,0.31,N,3,1
2178,23,45312,RENT,3.0,EDUCATION,A,13500,7.88,0,0.3,N,3,0
2179,26,30200,OWN,3.0,VENTURE,B,9200,10.99,0,0.3,N,2,0
2180,25,30200,MORTGAGE,9.0,HOMEIMPROVEMENT,B,15000,10.2,0,0.5,N,2,0
2181,23,51000,RENT,6.0,DEBTCONSOLIDATION,C,13500,12.23,0,0.26,Y,2,1
2182,23,30280,MORTGAGE,5.0,EDUCATION,A,5800,7.29,0,0.19,N,2,0
2183,22,30288,MORTGAGE,2.0,EDUCATION,C,6000,12.73,0,0.2,N,2,1
2184,22,30288,OWN,0.0,EDUCATION,F,5000,19.47,1,0.17,Y,3,0
2185,24,30300,MORTGAGE,0.0,MEDICAL,A,5000,7.74,0,0.17,N,2,0
2186,25,53000,RENT,10.0,DEBTCONSOLIDATION,A,13500,6.99,0,0.25,N,3,0
2187,24,57000,RENT,0.0,PERSONAL,A,13500,6.92,0,0.24,N,2,0
2188,24,57772,RENT,6.0,VENTURE,C,13500,13.99,0,0.23,N,2,1
2189,25,60000,RENT,9.0,DEBTCONSOLIDATION,A,13500,7.49,0,0.23,N,2,0
2190,22,68000,RENT,6.0,DEBTCONSOLIDATION,B,13500,10.62,0,0.2,N,4,0
2191,24,68000,RENT,3.0,EDUCATION,B,13500,12.21,0,0.2,N,2,0
2192,26,71000,RENT,5.0,MEDICAL,B,13500,12.69,0,0.19,N,3,0
2193,26,77508,RENT,10.0,VENTURE,C,13500,12.87,0,0.17,Y,2,1
2194,25,30576,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.33,N,4,0
2195,26,100000,RENT,0.0,PERSONAL,A,13500,7.14,0,0.14,N,3,0
2196,26,185000,RENT,0.0,VENTURE,A,13500,5.99,0,0.07,N,3,0
2197,23,35000,RENT,6.0,DEBTCONSOLIDATION,B,13475,10.65,1,0.39,N,3,1
2198,23,30652,MORTGAGE,4.0,DEBTCONSOLIDATION,D,6000,14.54,1,0.2,Y,2,1
2199,23,29000,RENT,1.0,VENTURE,C,13475,14.26,1,0.46,Y,4,1
2200,23,29000,RENT,4.0,MEDICAL,D,13450,12.61,1,0.46,N,3,1
2201,24,35000,RENT,8.0,MEDICAL,B,13400,,1,0.38,N,3,1
2202,26,38000,RENT,3.0,EDUCATION,B,13400,9.99,1,0.35,N,2,1
2203,25,30720,MORTGAGE,3.0,VENTURE,B,2000,11.12,0,0.07,N,2,0
2204,22,50000,RENT,0.0,DEBTCONSOLIDATION,D,13350,14.59,1,0.27,N,2,1
2205,24,33000,RENT,2.0,DEBTCONSOLIDATION,A,13300,7.66,1,0.4,N,4,1
2206,24,39875,RENT,7.0,PERSONAL,D,13300,16.0,1,0.33,Y,4,0
2207,23,54000,RENT,5.0,VENTURE,D,13275,17.58,0,0.25,Y,2,1
2208,25,24000,RENT,3.0,VENTURE,B,13250,10.37,1,0.55,N,2,1
2209,23,30873,MORTGAGE,8.0,EDUCATION,B,4200,10.99,0,0.14,N,4,0
2210,22,30000,RENT,4.0,DEBTCONSOLIDATION,E,13250,16.4,1,0.44,Y,3,1
2211,22,33300,RENT,0.0,DEBTCONSOLIDATION,B,13250,,1,0.4,N,4,0
2212,26,37500,RENT,6.0,DEBTCONSOLIDATION,C,13250,13.49,1,0.35,Y,3,1
2213,23,38400,RENT,1.0,VENTURE,B,13250,10.99,1,0.35,N,4,1
2214,26,40000,RENT,3.0,PERSONAL,B,13250,11.71,1,0.33,N,2,0
2215,25,40000,RENT,9.0,PERSONAL,D,13250,,1,0.33,N,3,1
2216,26,35000,RENT,5.0,VENTURE,C,13225,13.49,1,0.38,Y,3,1
2217,22,40000,RENT,6.0,PERSONAL,D,13225,16.77,1,0.33,Y,2,1
2218,23,30996,OWN,2.0,VENTURE,B,5000,11.86,0,0.16,N,2,0
2219,24,30996,OWN,,EDUCATION,A,8000,7.51,0,0.26,N,3,0
2220,22,31500,RENT,5.0,EDUCATION,B,13200,11.71,1,0.42,N,4,1
2221,23,44248,RENT,,EDUCATION,A,13200,,0,0.3,N,2,0
2222,25,46596,RENT,2.0,DEBTCONSOLIDATION,B,13200,12.53,0,0.28,N,4,0
2223,24,60000,RENT,1.0,PERSONAL,A,13200,6.62,0,0.22,N,4,0
2224,22,60000,RENT,0.0,PERSONAL,A,13200,8.49,0,0.22,N,3,0
2225,26,31000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,15000,7.9,1,0.48,N,4,1
2226,26,54000,RENT,0.0,PERSONAL,D,13200,14.91,1,0.24,Y,2,1
2227,22,62000,RENT,5.0,VENTURE,A,13200,,0,0.21,N,4,0
2228,21,31000,MORTGAGE,5.0,PERSONAL,A,6000,7.51,0,0.19,N,4,0
2229,24,72000,RENT,3.0,HOMEIMPROVEMENT,A,13200,7.29,0,0.18,N,3,1
2230,23,75000,RENT,3.0,VENTURE,A,13200,6.17,0,0.18,N,4,0
2231,25,76000,RENT,4.0,EDUCATION,C,13200,12.23,0,0.17,N,4,1
2232,25,31000,OWN,8.0,PERSONAL,A,12000,,0,0.39,N,3,0
2233,21,31000,MORTGAGE,5.0,EDUCATION,A,7500,5.42,0,0.24,N,4,0
2234,26,80952,RENT,6.0,EDUCATION,D,13200,16.77,0,0.16,N,4,1
2235,24,71040,RENT,1.0,VENTURE,A,13100,7.49,0,0.18,N,2,0
2236,24,31000,MORTGAGE,8.0,EDUCATION,A,5000,5.42,0,0.16,N,2,1
2237,25,31000,MORTGAGE,,HOMEIMPROVEMENT,A,5200,5.42,0,0.17,N,4,0
2238,25,31000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,6000,7.66,0,0.19,N,2,0
2239,24,135000,RENT,8.0,PERSONAL,A,13050,,0,0.1,N,3,0
2240,21,24000,RENT,2.0,VENTURE,D,13000,15.7,1,0.54,Y,3,1
2241,24,31000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,5.42,0,0.26,N,4,0
2242,21,24000,RENT,5.0,DEBTCONSOLIDATION,C,13000,12.87,1,0.54,N,2,1
2243,24,31000,MORTGAGE,8.0,PERSONAL,D,9000,14.84,1,0.29,Y,4,0
2244,25,31000,MORTGAGE,4.0,VENTURE,B,10000,10.38,0,0.32,N,4,0
2245,26,28000,RENT,10.0,MEDICAL,D,13000,16.29,1,0.46,Y,3,1
2246,25,28000,RENT,10.0,PERSONAL,A,13000,7.9,1,0.46,N,3,1
2247,26,28800,RENT,0.0,HOMEIMPROVEMENT,D,13000,14.46,1,0.45,N,2,1
2248,25,31000,MORTGAGE,2.0,PERSONAL,B,12250,11.36,1,0.4,N,3,1
2249,22,30000,RENT,2.0,VENTURE,C,13000,13.11,1,0.43,Y,3,1
2250,21,31200,RENT,0.0,EDUCATION,C,13000,13.11,1,0.42,Y,2,1
2251,26,33800,RENT,4.0,EDUCATION,C,13000,13.57,1,0.38,N,4,1
2252,26,34000,RENT,2.0,MEDICAL,B,13000,9.63,1,0.38,N,2,1
2253,25,35000,RENT,5.0,MEDICAL,C,13000,13.22,1,0.37,N,2,1
2254,24,36000,RENT,8.0,EDUCATION,D,13000,17.27,1,0.36,N,4,1
2255,22,31000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5000,13.79,0,0.16,N,4,0
2256,24,36000,RENT,7.0,DEBTCONSOLIDATION,A,13000,7.29,1,0.36,N,3,1
2257,26,31000,MORTGAGE,5.0,EDUCATION,B,4000,10.33,0,0.13,N,2,0
2258,22,31000,MORTGAGE,0.0,MEDICAL,C,3000,12.54,0,0.1,N,3,0
2259,23,30000,RENT,4.0,DEBTCONSOLIDATION,C,13000,13.57,1,0.43,Y,2,1
2260,22,36000,RENT,6.0,DEBTCONSOLIDATION,B,13000,11.14,1,0.36,N,4,1
2261,23,31000,MORTGAGE,6.0,EDUCATION,B,18500,,0,0.6,N,4,1
2262,24,37000,RENT,3.0,EDUCATION,B,13000,10.25,1,0.35,N,4,1
2263,23,31164,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4500,6.62,0,0.14,N,2,0
2264,23,38000,RENT,4.0,EDUCATION,D,13000,,1,0.34,N,4,0
2265,23,38400,RENT,5.0,EDUCATION,B,13000,11.71,1,0.34,N,3,1
2266,25,38400,RENT,0.0,DEBTCONSOLIDATION,B,13000,10.74,1,0.34,N,3,1
2267,26,31200,MORTGAGE,6.0,PERSONAL,A,9250,7.9,0,0.3,N,2,0
2268,22,39000,RENT,5.0,DEBTCONSOLIDATION,B,13000,11.83,1,0.33,N,4,1
