person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,evaluation_text,label
25,50000,RENT,4.0,HOMEIMPROVEMENT,A,25000,5.99,1,0.5,N,2,借款人年龄25岁，收入为50000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约4.0年，这反映出其工作稳定性欠佳。贷款意图为HOMEIMPROVEMENT，然而其信用等级仅为A，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达50.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为2年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
24,44000,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.33,1,0.57,N,2,借款人年龄24岁，收入为44000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约2.0年，这反映出其工作稳定性欠佳。贷款意图为DEBTCONSOLIDATION，然而其信用等级仅为D，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达57.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为2年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,1
23,50000,RENT,1.0,VENTURE,B,25000,11.83,1,0.5,N,4,借款人年龄23岁，收入为50000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约1.0年，这反映出其工作稳定性欠佳。贷款意图为VENTURE，然而其信用等级仅为B，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达50.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
22,50004,RENT,0.0,VENTURE,B,25000,10.36,1,0.5,N,2,借款人年龄22岁，收入为50004元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约0.0年，这反映出其工作稳定性欠佳。贷款意图为VENTURE，然而其信用等级仅为B，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达50.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为2年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
22,50004,RENT,3.0,VENTURE,C,25000,12.23,1,0.5,N,3,借款人年龄22岁，收入为50004元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约3.0年，这反映出其工作稳定性欠佳。贷款意图为VENTURE，然而其信用等级仅为C，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达50.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为3年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
22,52000,RENT,2.0,EDUCATION,B,25000,11.11,1,0.48,N,4,借款人年龄22岁，收入为52000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约2.0年，这反映出其工作稳定性欠佳。贷款意图为EDUCATION，然而其信用等级仅为B，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达48.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
23,13200,OWN,3.0,DEBTCONSOLIDATION,A,4950,7.9,1,0.38,N,4,借款人年龄23岁，收入为13200元，这样的收入水平相对有限。住房情况是OWN，稳定性一般。就业时长约3.0年，这反映出其工作稳定性欠佳。贷款意图为DEBTCONSOLIDATION，然而其信用等级仅为A，这充分表明信用状况不容乐观。申请贷款金额4950元，贷款利率较高，贷款占收入的百分比达38.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
24,220000,MORTGAGE,1.0,EDUCATION,B,25000,11.58,0,0.11,N,2,借款人年龄为24岁，展现出与其年龄相称的成熟与稳重。其年收入达220000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于MORTGAGE状态，这体现出其生活具备较高的安定性。就业时长约1.0年，足以证明其工作稳定性较强。此次贷款意图为EDUCATION，从过往信用记录来看，信用等级被评定为B，这清晰地表明其信用表现良好。贷款金额为25000元，贷款利率处于合理范畴，贷款占收入的百分比为11.00%，还款压力相对较小。借款人无违约记录（N），且信用历史长度已有2年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
23,216000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,21000,8.9,0,0.1,N,3,借款人年龄为23岁，展现出与其年龄相称的成熟与稳重。其年收入达216000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于MORTGAGE状态，这体现出其生活具备较高的安定性。就业时长约5.0年，足以证明其工作稳定性较强。此次贷款意图为DEBTCONSOLIDATION，从过往信用记录来看，信用等级被评定为A，这清晰地表明其信用表现良好。贷款金额为21000元，贷款利率处于合理范畴，贷款占收入的百分比为10.00%，还款压力相对较小。借款人无违约记录（N），且信用历史长度已有3年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
25,216000,MORTGAGE,2.0,EDUCATION,D,25000,16.07,0,0.12,N,3,借款人年龄为25岁，展现出与其年龄相称的成熟与稳重。其年收入达216000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于MORTGAGE状态，这体现出其生活具备较高的安定性。就业时长约2.0年，足以证明其工作稳定性较强。此次贷款意图为EDUCATION，从过往信用记录来看，信用等级被评定为D，这清晰地表明其信用表现良好。贷款金额为25000元，贷款利率处于合理范畴，贷款占收入的百分比为12.00%，还款压力相对较小。借款人无违约记录（N），且信用历史长度已有3年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
26,216000,MORTGAGE,10.0,EDUCATION,C,20000,14.22,0,0.09,Y,2,借款人年龄为26岁，展现出与其年龄相称的成熟与稳重。其年收入达216000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于MORTGAGE状态，这体现出其生活具备较高的安定性。就业时长约10.0年，足以证明其工作稳定性较强。此次贷款意图为EDUCATION，从过往信用记录来看，信用等级被评定为C，这清晰地表明其信用表现良好。贷款金额为20000元，贷款利率处于合理范畴，贷款占收入的百分比为9.00%，还款压力相对较小。借款人无违约记录（Y），且信用历史长度已有2年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
23,215000,MORTGAGE,7.0,MEDICAL,C,35000,14.79,0,0.16,Y,3,借款人年龄为23岁，展现出与其年龄相称的成熟与稳重。其年收入达215000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于MORTGAGE状态，这体现出其生活具备较高的安定性。就业时长约7.0年，足以证明其工作稳定性较强。此次贷款意图为MEDICAL，从过往信用记录来看，信用等级被评定为C，这清晰地表明其信用表现良好。贷款金额为35000元，贷款利率处于合理范畴，贷款占收入的百分比为16.00%，还款压力相对较小。借款人无违约记录（Y），且信用历史长度已有3年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
26,215000,MORTGAGE,11.0,EDUCATION,A,12000,7.88,0,0.06,N,2,借款人年龄为26岁，展现出与其年龄相称的成熟与稳重。其年收入达215000元，这一可观的收入为按时偿还贷款提供了极为坚实的经济后盾。住房方面，处于MORTGAGE状态，这体现出其生活具备较高的安定性。就业时长约11.0年，足以证明其工作稳定性较强。此次贷款意图为EDUCATION，从过往信用记录来看，信用等级被评定为A，这清晰地表明其信用表现良好。贷款金额为12000元，贷款利率处于合理范畴，贷款占收入的百分比为6.00%，还款压力相对较小。借款人无违约记录（N），且信用历史长度已有2年，这进一步有力地证明其具备良好的信用习惯。综合各方面因素评估，该借款人经营状况稳健，还款意愿和能力都较强，非常建议批准贷款申请。,0
23,52000,RENT,1.0,PERSONAL,C,25000,13.22,1,0.48,N,2,借款人年龄23岁，收入为52000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约1.0年，这反映出其工作稳定性欠佳。贷款意图为PERSONAL，然而其信用等级仅为C，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达48.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为2年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
26,46000,RENT,2.0,DEBTCONSOLIDATION,D,25000,11.86,1,0.54,N,4,借款人年龄26岁，收入为46000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约2.0年，这反映出其工作稳定性欠佳。贷款意图为DEBTCONSOLIDATION，然而其信用等级仅为D，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达54.00%，还款压力较大。借款人曾有违约记录（N），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,1
22,53000,RENT,5.0,EDUCATION,C,25000,13.43,1,0.47,Y,4,借款人年龄22岁，收入为53000元，这样的收入水平相对有限。住房情况是RENT，稳定性一般。就业时长约5.0年，这反映出其工作稳定性欠佳。贷款意图为EDUCATION，然而其信用等级仅为C，这充分表明信用状况不容乐观。申请贷款金额25000元，贷款利率较高，贷款占收入的百分比达47.00%，还款压力较大。借款人曾有违约记录（Y），且信用历史长度为4年，这些因素都显著增加了违约风险。综合全面考虑，该借款人还款能力存在很大疑问，务必谨慎审批贷款申请。,0
